Evaluation_ID,Date,Agent,Team,Supervisor,Process,Evaluation_Score,Errors,Critical_Error,Customer_Satisfaction,Resolution_Time_Min,Status
102491,2026-01-03,Agent 073,Team E,Supervisor 3,Retention,91.9,1,No,4.7,7.9,Pass
102492,2026-05-07,Agent 085,Team D,Supervisor 3,Retention,79.6,1,No,3.5,11.9,Fail
102493,2026-02-10,Agent 043,Team D,Supervisor 2,Billing,90.2,1,No,3.8,5.7,Pass
102494,2026-07-07,Agent 099,Team A,Supervisor 3,General Inquiry,93.2,0,No,3.9,10.1,Pass
102495,2026-04-16,Agent 052,Team B,Supervisor 3,Retention,83.1,2,No,3.7,11.7,Fail
102496,2026-01-14,Agent 014,Team D,Supervisor 3,Billing,91.6,2,No,4.0,11.3,Pass
102497,2026-07-22,Agent 091,Team C,Supervisor 5,Retention,92.2,2,No,3.9,11.1,Pass
102498,2026-07-29,Agent 008,Team B,Supervisor 2,Verification,78.5,2,No,3.6,6.1,Fail
102499,2026-01-12,Agent 035,Team E,Supervisor 5,Billing,94.8,2,No,3.9,8.2,Pass
102500,2026-03-28,Agent 018,Team C,Supervisor 5,Retention,90.4,0,No,3.7,12.5,Pass
102501,2026-01-12,Agent 055,Team A,Supervisor 4,Billing,84.2,0,No,3.9,6.8,Fail
102502,2026-05-21,Agent 078,Team C,Supervisor 2,Verification,84.1,2,No,3.6,12.1,Fail
102503,2026-01-25,Agent 052,Team C,Supervisor 1,Verification,85.3,2,No,4.5,13.6,Pass
102504,2026-02-14,Agent 072,Team E,Supervisor 2,Technical Support,91.0,2,No,4.2,6.9,Pass
102505,2026-08-31,Agent 049,Team D,Supervisor 3,General Inquiry,80.0,1,No,4.4,4.5,Fail
102506,2026-05-02,Agent 008,Team C,Supervisor 1,General Inquiry,94.3,1,No,4.2,5.8,Pass
102507,2026-05-27,Agent 037,Team C,Supervisor 5,Billing,100.0,0,No,3.5,9.2,Pass
102508,2026-02-24,Agent 066,Team E,Supervisor 2,Verification,81.6,0,No,4.1,9.0,Fail
102509,2026-08-26,Agent 081,Team D,Supervisor 3,Retention,79.0,0,No,3.4,12.5,Fail
102510,2026-04-10,Agent 077,Team B,Supervisor 1,General Inquiry,92.4,0,No,3.7,7.1,Pass
102511,2026-06-22,Agent 078,Team C,Supervisor 4,General Inquiry,96.1,4,No,4.4,8.8,Pass
102512,2026-05-16,Agent 041,Team B,Supervisor 4,Billing,77.0,1,No,4.6,6.9,Fail
102513,2026-08-09,Agent 073,Team E,Supervisor 2,Technical Support,80.6,1,No,3.7,9.2,Fail
102514,2026-04-29,Agent 027,Team D,Supervisor 4,Verification,100.0,2,No,3.8,8.8,Pass
102515,2026-02-22,Agent 020,Team B,Supervisor 3,Verification,87.7,1,No,4.3,4.5,Pass
102516,2026-07-02,Agent 038,Team A,Supervisor 1,Verification,88.0,2,No,4.3,10.8,Pass
102517,2026-02-01,Agent 012,Team A,Supervisor 2,General Inquiry,90.3,0,No,3.2,4.7,Pass
102518,2026-02-20,Agent 042,Team C,Supervisor 3,Technical Support,86.9,1,No,4.2,6.9,Pass
102519,2026-02-13,Agent 086,Team C,Supervisor 2,Billing,92.4,0,No,5.0,14.2,Pass
102520,2026-03-23,Agent 050,Team C,Supervisor 4,General Inquiry,83.6,0,No,3.8,8.8,Fail
102521,2026-07-17,Agent 031,Team E,Supervisor 3,Billing,89.2,1,No,3.5,8.4,Pass
102522,2026-05-26,Agent 077,Team E,Supervisor 4,Technical Support,99.9,1,No,3.9,6.8,Pass
102523,2026-07-30,Agent 065,Team B,Supervisor 4,Technical Support,80.7,1,No,3.7,7.6,Fail
102524,2026-05-30,Agent 053,Team B,Supervisor 3,Verification,85.9,1,No,4.3,10.8,Pass
102525,2026-02-06,Agent 040,Team D,Supervisor 1,Verification,90.4,3,No,3.8,12.4,Pass
102526,2026-04-06,Agent 073,Team C,Supervisor 5,General Inquiry,100.0,0,No,4.7,9.2,Pass
102527,2026-02-25,Agent 039,Team B,Supervisor 1,Technical Support,83.7,2,No,3.9,8.0,Fail
102528,2026-04-15,Agent 010,Team A,Supervisor 1,Billing,100.0,1,No,4.3,7.7,Pass
102529,2026-02-28,Agent 029,Team B,Supervisor 1,Verification,86.9,2,No,4.1,13.4,Pass
102530,2026-05-11,Agent 040,Team A,Supervisor 2,Verification,92.5,2,No,3.7,9.1,Pass
102531,2026-06-05,Agent 030,Team E,Supervisor 5,General Inquiry,91.9,1,Yes,4.6,13.6,Pass
102532,2026-07-21,Agent 002,Team C,Supervisor 2,Verification,92.9,2,No,3.7,12.2,Pass
102533,2026-08-31,Agent 082,Team A,Supervisor 2,Technical Support,99.6,1,No,5.0,11.0,Pass
102534,2026-02-04,Agent 028,Team A,Supervisor 4,Verification,98.6,3,Yes,4.1,10.6,Pass
102535,2026-07-08,Agent 047,Team B,Supervisor 2,Retention,86.1,2,No,4.3,13.1,Pass
102536,2026-04-03,Agent 032,Team C,Supervisor 1,Billing,91.6,2,No,4.6,11.8,Pass
102537,2026-07-01,Agent 088,Team D,Supervisor 1,General Inquiry,100.0,3,No,3.5,7.9,Pass
102538,2026-07-10,Agent 078,Team B,Supervisor 4,General Inquiry,84.2,0,No,4.3,15.8,Fail
102539,2026-07-26,Agent 089,Team E,Supervisor 5,General Inquiry,97.4,3,No,4.1,10.1,Pass
102540,2026-04-07,Agent 089,Team D,Supervisor 3,Verification,98.0,1,No,4.0,9.7,Pass
102541,2026-05-15,Agent 032,Team E,Supervisor 3,Verification,97.0,2,No,3.7,8.4,Pass
102542,2026-03-17,Agent 027,Team B,Supervisor 5,Technical Support,87.4,2,No,4.1,13.2,Pass
102543,2026-02-18,Agent 054,Team B,Supervisor 5,Verification,81.0,0,No,4.4,3.7,Fail
102544,2026-04-04,Agent 096,Team C,Supervisor 2,General Inquiry,95.4,1,No,4.8,4.6,Pass
102545,2026-08-01,Agent 056,Team C,Supervisor 2,Verification,90.7,2,No,4.3,9.5,Pass
102546,2026-06-08,Agent 031,Team B,Supervisor 2,Retention,93.7,0,No,4.6,11.5,Pass
102547,2026-07-05,Agent 024,Team E,Supervisor 1,Verification,94.4,1,No,4.5,9.9,Pass
102548,2026-07-08,Agent 035,Team E,Supervisor 5,Technical Support,94.2,1,No,4.3,9.2,Pass
102549,2026-01-24,Agent 030,Team B,Supervisor 5,General Inquiry,91.4,1,No,3.8,7.1,Pass
102550,2026-05-28,Agent 097,Team E,Supervisor 2,Verification,96.7,1,No,4.8,12.1,Pass
102551,2026-02-06,Agent 055,Team C,Supervisor 5,Verification,94.1,0,No,3.4,8.4,Pass
102552,2026-01-04,Agent 064,Team A,Supervisor 1,Technical Support,93.0,4,No,4.2,8.7,Pass
102553,2026-08-08,Agent 033,Team B,Supervisor 5,Verification,75.9,0,No,3.5,8.1,Fail
102554,2026-04-18,Agent 046,Team A,Supervisor 3,General Inquiry,85.2,0,No,3.6,10.9,Pass
102555,2026-05-06,Agent 091,Team A,Supervisor 1,General Inquiry,89.5,0,No,3.6,9.0,Pass
102556,2026-01-20,Agent 097,Team A,Supervisor 2,Retention,100.0,1,No,4.4,4.4,Pass
102557,2026-07-07,Agent 033,Team C,Supervisor 4,Billing,80.6,0,No,4.1,8.8,Fail
102558,2026-06-01,Agent 068,Team B,Supervisor 3,Billing,91.0,2,Yes,4.4,9.9,Pass
102559,2026-02-19,Agent 064,Team A,Supervisor 1,Verification,92.0,0,No,4.2,9.5,Pass
102560,2026-06-26,Agent 030,Team B,Supervisor 4,Technical Support,94.4,1,Yes,3.6,10.8,Pass
102561,2026-06-28,Agent 079,Team B,Supervisor 1,Verification,90.2,1,No,4.5,4.9,Pass
102562,2026-04-06,Agent 029,Team C,Supervisor 3,Retention,97.7,1,No,4.0,10.9,Pass
102563,2026-04-15,Agent 062,Team A,Supervisor 5,Verification,94.9,1,No,4.0,8.3,Pass
102564,2026-06-13,Agent 092,Team D,Supervisor 2,General Inquiry,76.2,0,No,4.2,14.4,Fail
102565,2026-04-27,Agent 096,Team A,Supervisor 1,Retention,100.0,4,No,4.9,13.4,Pass
102566,2026-04-08,Agent 100,Team B,Supervisor 2,Billing,80.8,0,Yes,2.8,7.2,Fail
102567,2026-08-16,Agent 030,Team E,Supervisor 1,Billing,100.0,1,No,4.0,12.1,Pass
102568,2026-03-07,Agent 012,Team C,Supervisor 1,Verification,95.2,0,No,4.5,6.7,Pass
102569,2026-03-20,Agent 067,Team C,Supervisor 4,Retention,77.8,0,No,4.3,8.3,Fail
102570,2026-06-11,Agent 015,Team A,Supervisor 3,General Inquiry,89.8,2,No,4.5,11.4,Pass
102571,2026-06-13,Agent 010,Team D,Supervisor 1,General Inquiry,80.1,0,No,3.8,10.8,Fail
102572,2026-01-06,Agent 086,Team E,Supervisor 4,General Inquiry,86.0,0,No,3.0,13.2,Pass
102573,2026-02-08,Agent 061,Team B,Supervisor 3,General Inquiry,90.4,0,No,3.9,8.2,Pass
102574,2026-06-19,Agent 023,Team B,Supervisor 3,Retention,95.4,1,No,3.8,11.6,Pass
102575,2026-08-31,Agent 011,Team C,Supervisor 1,Verification,95.5,0,No,3.5,9.7,Pass
102576,2026-04-25,Agent 016,Team A,Supervisor 3,Billing,82.8,0,No,3.6,8.2,Fail
102577,2026-07-05,Agent 049,Team E,Supervisor 3,Billing,100.0,0,No,4.0,9.6,Pass
102578,2026-05-05,Agent 080,Team C,Supervisor 5,Retention,98.1,1,No,4.6,10.7,Pass
102579,2026-01-12,Agent 014,Team A,Supervisor 2,Technical Support,100.0,0,No,3.0,9.2,Pass
102580,2026-05-11,Agent 006,Team B,Supervisor 5,Billing,85.6,0,No,3.8,4.4,Pass
102581,2026-08-25,Agent 042,Team B,Supervisor 3,Billing,75.0,1,No,3.8,13.7,Fail
102582,2026-01-18,Agent 017,Team B,Supervisor 5,Technical Support,87.8,3,No,4.9,14.5,Pass
102583,2026-02-09,Agent 095,Team D,Supervisor 5,Retention,90.8,2,No,3.5,6.5,Pass
102584,2026-01-21,Agent 042,Team B,Supervisor 4,Billing,100.0,1,No,4.6,6.9,Pass
102585,2026-05-23,Agent 010,Team B,Supervisor 2,Technical Support,85.2,1,No,4.8,16.2,Pass
102586,2026-08-13,Agent 046,Team B,Supervisor 1,Verification,78.9,1,Yes,4.0,8.1,Fail
102587,2026-04-09,Agent 084,Team D,Supervisor 1,General Inquiry,95.5,3,No,4.2,6.9,Pass
102588,2026-01-26,Agent 049,Team B,Supervisor 4,Technical Support,75.8,0,No,4.1,10.6,Fail
102589,2026-01-08,Agent 009,Team A,Supervisor 1,Verification,94.9,0,No,4.0,12.2,Pass
102590,2026-04-10,Agent 079,Team B,Supervisor 5,Technical Support,81.9,2,No,4.5,11.0,Fail
102591,2026-08-28,Agent 039,Team B,Supervisor 3,Billing,85.4,2,No,3.6,9.3,Pass
102592,2026-08-10,Agent 002,Team E,Supervisor 5,Retention,82.4,3,No,3.4,11.3,Fail
102593,2026-03-28,Agent 068,Team C,Supervisor 5,Verification,93.0,6,No,3.7,2.8,Pass
102594,2026-02-11,Agent 052,Team B,Supervisor 4,Verification,88.6,0,Yes,4.7,11.2,Pass
102595,2026-06-21,Agent 088,Team E,Supervisor 2,Billing,94.4,3,No,3.8,9.1,Pass
102596,2026-01-14,Agent 082,Team B,Supervisor 5,Technical Support,81.8,1,No,3.9,11.3,Fail
102597,2026-03-19,Agent 011,Team D,Supervisor 4,Technical Support,87.1,0,No,4.4,15.1,Pass
102598,2026-01-02,Agent 037,Team D,Supervisor 4,Retention,87.1,0,No,4.4,13.0,Pass
102599,2026-04-29,Agent 090,Team C,Supervisor 3,Billing,92.7,0,No,3.8,8.3,Pass
102600,2026-02-06,Agent 072,Team C,Supervisor 4,Retention,100.0,2,No,4.5,11.9,Pass
102601,2026-03-10,Agent 022,Team E,Supervisor 5,Billing,90.0,1,No,3.6,13.4,Pass
102602,2026-06-15,Agent 052,Team C,Supervisor 1,Technical Support,100.0,5,No,3.8,15.3,Pass
102603,2026-08-25,Agent 005,Team B,Supervisor 1,General Inquiry,83.0,2,No,3.5,11.3,Fail
102604,2026-02-10,Agent 002,Team B,Supervisor 5,Retention,94.4,0,No,4.1,7.9,Pass
102605,2026-03-03,Agent 005,Team B,Supervisor 1,Verification,89.2,4,No,5.0,10.5,Pass
102606,2026-03-01,Agent 099,Team C,Supervisor 3,Retention,84.2,2,No,4.0,8.5,Fail
102607,2026-05-05,Agent 032,Team A,Supervisor 2,Verification,95.3,1,No,4.5,11.0,Pass
102608,2026-04-21,Agent 019,Team A,Supervisor 4,General Inquiry,93.2,0,No,4.9,9.7,Pass
102609,2026-01-14,Agent 004,Team C,Supervisor 2,General Inquiry,100.0,2,No,3.0,8.7,Pass
102610,2026-08-19,Agent 087,Team C,Supervisor 1,General Inquiry,98.0,1,No,3.6,8.9,Pass
102611,2026-08-05,Agent 046,Team A,Supervisor 2,Technical Support,91.5,1,No,4.5,9.0,Pass
102612,2026-03-25,Agent 083,Team A,Supervisor 3,Verification,87.0,3,No,4.7,10.3,Pass
102613,2026-05-10,Agent 026,Team A,Supervisor 1,Technical Support,90.9,3,No,4.4,13.3,Pass
102614,2026-08-19,Agent 050,Team B,Supervisor 4,Technical Support,86.4,0,No,3.3,5.9,Pass
102615,2026-03-11,Agent 026,Team C,Supervisor 5,Billing,93.1,0,No,4.5,11.1,Pass
102616,2026-05-25,Agent 071,Team A,Supervisor 3,Retention,96.4,0,No,4.0,15.2,Pass
102617,2026-05-03,Agent 032,Team D,Supervisor 1,Retention,88.8,2,No,4.7,8.1,Pass
102618,2026-03-30,Agent 097,Team A,Supervisor 3,Billing,81.6,1,No,4.3,10.2,Fail
102619,2026-01-28,Agent 044,Team A,Supervisor 5,Retention,96.0,0,No,4.3,9.1,Pass
102620,2026-03-07,Agent 026,Team E,Supervisor 4,Billing,95.3,2,No,4.2,6.4,Pass
102621,2026-06-12,Agent 061,Team C,Supervisor 2,Verification,90.8,2,Yes,5.0,4.9,Pass
102622,2026-08-17,Agent 088,Team A,Supervisor 3,Verification,75.2,1,No,3.7,9.8,Fail
102623,2026-01-05,Agent 051,Team E,Supervisor 5,Technical Support,91.3,2,No,3.6,7.3,Pass
102624,2026-07-12,Agent 059,Team B,Supervisor 3,General Inquiry,76.0,1,No,3.9,8.7,Fail
102625,2026-06-17,Agent 087,Team E,Supervisor 5,Verification,94.8,1,No,4.1,9.1,Pass
102626,2026-07-23,Agent 038,Team A,Supervisor 3,Verification,80.7,3,No,4.6,7.7,Fail
102627,2026-07-03,Agent 026,Team E,Supervisor 5,Technical Support,94.1,0,No,4.8,17.4,Pass
102628,2026-06-13,Agent 045,Team A,Supervisor 2,Verification,92.0,0,No,4.2,8.9,Pass
102629,2026-02-14,Agent 031,Team E,Supervisor 3,Retention,100.0,1,No,4.1,11.8,Pass
102630,2026-05-31,Agent 070,Team C,Supervisor 2,Verification,89.7,1,No,3.7,8.8,Pass
102631,2026-02-16,Agent 045,Team A,Supervisor 5,Verification,93.2,1,No,4.2,12.2,Pass
102632,2026-01-31,Agent 031,Team E,Supervisor 3,Retention,95.3,1,No,4.2,6.4,Pass
102633,2026-05-19,Agent 061,Team B,Supervisor 3,General Inquiry,87.0,2,No,4.3,8.6,Pass
102634,2026-01-10,Agent 048,Team D,Supervisor 5,Billing,95.3,1,No,4.4,5.3,Pass
102635,2026-07-14,Agent 045,Team D,Supervisor 2,Technical Support,97.9,2,No,4.3,14.3,Pass
102636,2026-04-28,Agent 060,Team D,Supervisor 5,Technical Support,86.8,1,No,4.3,7.3,Pass
102637,2026-01-14,Agent 061,Team B,Supervisor 4,Verification,79.1,2,No,3.7,7.9,Fail
102638,2026-03-21,Agent 052,Team E,Supervisor 5,Retention,97.7,1,No,4.4,13.9,Pass
102639,2026-07-21,Agent 052,Team C,Supervisor 2,Verification,90.2,0,No,4.6,6.2,Pass
102640,2026-04-03,Agent 076,Team A,Supervisor 4,Verification,90.1,0,No,4.0,8.3,Pass
102641,2026-01-10,Agent 081,Team A,Supervisor 4,Retention,82.9,0,No,4.5,10.9,Fail
102642,2026-03-17,Agent 062,Team D,Supervisor 4,General Inquiry,99.8,0,No,4.5,8.3,Pass
102643,2026-04-04,Agent 026,Team E,Supervisor 4,Retention,84.2,0,No,3.1,13.3,Fail
102644,2026-04-15,Agent 067,Team D,Supervisor 3,General Inquiry,90.2,0,No,3.4,5.6,Pass
102645,2026-01-01,Agent 079,Team B,Supervisor 1,General Inquiry,82.0,2,No,4.2,6.1,Fail
102646,2026-05-13,Agent 049,Team B,Supervisor 5,General Inquiry,78.0,5,No,3.8,10.7,Fail
102647,2026-01-20,Agent 088,Team C,Supervisor 4,Technical Support,100.0,4,No,4.6,12.6,Pass
102648,2026-01-08,Agent 094,Team A,Supervisor 3,Verification,88.5,1,No,4.3,6.9,Pass
102649,2026-06-20,Agent 044,Team B,Supervisor 2,General Inquiry,86.9,1,No,3.1,9.2,Pass
102650,2026-07-23,Agent 036,Team D,Supervisor 4,Billing,99.8,1,No,3.9,8.9,Pass
102651,2026-01-01,Agent 053,Team B,Supervisor 4,Billing,85.7,2,No,4.1,7.1,Pass
102652,2026-02-26,Agent 044,Team B,Supervisor 2,Technical Support,84.1,1,No,4.1,13.5,Fail
102653,2026-03-05,Agent 091,Team B,Supervisor 1,General Inquiry,85.1,3,No,3.9,10.2,Pass
102654,2026-04-28,Agent 022,Team C,Supervisor 1,General Inquiry,91.3,1,No,4.0,5.1,Pass
102655,2026-07-31,Agent 002,Team D,Supervisor 3,Technical Support,98.7,2,No,4.2,11.4,Pass
102656,2026-01-28,Agent 007,Team D,Supervisor 2,General Inquiry,97.5,2,No,4.2,12.6,Pass
102657,2026-05-01,Agent 016,Team D,Supervisor 1,General Inquiry,87.8,0,No,4.2,8.4,Pass
102658,2026-04-17,Agent 088,Team A,Supervisor 4,Billing,85.3,1,Yes,4.0,11.9,Pass
102659,2026-06-14,Agent 094,Team E,Supervisor 4,Billing,100.0,1,No,4.7,9.0,Pass
102660,2026-06-24,Agent 044,Team C,Supervisor 5,Billing,86.3,0,No,5.0,6.9,Pass
102661,2026-08-17,Agent 065,Team E,Supervisor 5,Retention,100.0,1,No,4.3,6.2,Pass
102662,2026-07-23,Agent 091,Team E,Supervisor 1,Technical Support,80.9,2,No,3.3,8.1,Fail
102663,2026-06-14,Agent 073,Team C,Supervisor 5,Verification,99.3,2,No,3.5,7.2,Pass
102664,2026-02-18,Agent 071,Team E,Supervisor 3,Billing,92.1,3,No,4.4,5.0,Pass
102665,2026-08-29,Agent 069,Team B,Supervisor 5,General Inquiry,88.3,2,No,4.9,12.6,Pass
102666,2026-04-30,Agent 061,Team B,Supervisor 3,General Inquiry,92.4,0,No,3.5,11.8,Pass
102667,2026-02-13,Agent 030,Team A,Supervisor 4,Verification,87.7,1,No,3.5,8.4,Pass
102668,2026-02-25,Agent 042,Team C,Supervisor 1,General Inquiry,98.7,2,No,4.1,10.2,Pass
102669,2026-06-05,Agent 091,Team D,Supervisor 3,Technical Support,97.5,3,No,4.5,6.3,Pass
102670,2026-04-21,Agent 074,Team E,Supervisor 1,Retention,87.6,2,No,4.0,13.4,Pass
102671,2026-07-26,Agent 025,Team C,Supervisor 5,General Inquiry,96.0,1,No,3.7,10.2,Pass
102672,2026-05-14,Agent 082,Team D,Supervisor 3,Verification,90.4,5,No,4.9,9.4,Pass
102673,2026-04-18,Agent 071,Team E,Supervisor 2,Technical Support,85.3,2,Yes,3.5,10.1,Pass
102674,2026-07-08,Agent 057,Team C,Supervisor 5,Verification,85.6,1,No,4.1,11.0,Pass
102675,2026-05-28,Agent 095,Team A,Supervisor 1,Technical Support,91.1,0,No,3.9,9.9,Pass
102676,2026-04-24,Agent 032,Team E,Supervisor 5,Billing,90.2,1,No,3.7,6.6,Pass
102677,2026-03-19,Agent 050,Team C,Supervisor 4,General Inquiry,86.6,0,No,3.5,4.6,Pass
102678,2026-05-10,Agent 075,Team D,Supervisor 2,Verification,94.1,1,No,4.5,7.6,Pass
102679,2026-07-20,Agent 010,Team D,Supervisor 1,General Inquiry,100.0,1,No,3.9,8.1,Pass
102680,2026-02-06,Agent 022,Team A,Supervisor 2,Billing,94.3,1,No,4.3,4.2,Pass
102681,2026-01-20,Agent 095,Team A,Supervisor 2,Verification,95.4,1,No,4.5,8.0,Pass
102682,2026-01-26,Agent 041,Team B,Supervisor 2,Retention,99.6,0,No,5.0,10.1,Pass
102683,2026-01-29,Agent 047,Team B,Supervisor 1,General Inquiry,88.1,1,No,4.0,6.5,Pass
102684,2026-01-01,Agent 014,Team E,Supervisor 4,General Inquiry,94.8,1,No,4.1,11.5,Pass
102685,2026-04-29,Agent 003,Team C,Supervisor 2,General Inquiry,100.0,0,No,3.7,10.4,Pass
102686,2026-02-04,Agent 088,Team A,Supervisor 2,Billing,99.2,1,No,4.0,8.1,Pass
102687,2026-07-17,Agent 078,Team B,Supervisor 3,Verification,87.8,1,No,5.0,5.4,Pass
102688,2026-08-17,Agent 053,Team C,Supervisor 5,General Inquiry,91.5,0,No,4.6,7.9,Pass
102689,2026-02-28,Agent 016,Team B,Supervisor 1,Verification,89.0,1,No,4.9,9.4,Pass
102690,2026-03-10,Agent 061,Team A,Supervisor 1,General Inquiry,86.4,0,No,4.5,5.5,Pass
102691,2026-06-10,Agent 028,Team B,Supervisor 5,Billing,82.1,1,No,3.4,8.5,Fail
102692,2026-08-29,Agent 035,Team C,Supervisor 4,Retention,90.2,0,No,4.6,11.6,Pass
102693,2026-06-28,Agent 002,Team E,Supervisor 3,Billing,90.0,1,No,3.6,6.5,Pass
102694,2026-07-25,Agent 061,Team E,Supervisor 3,Technical Support,98.8,1,No,4.8,12.9,Pass
102695,2026-01-12,Agent 056,Team C,Supervisor 1,Billing,79.1,1,No,3.5,13.5,Fail
102696,2026-08-22,Agent 098,Team C,Supervisor 3,Billing,97.4,0,No,4.0,7.2,Pass
102697,2026-01-20,Agent 055,Team D,Supervisor 5,Billing,84.8,1,No,4.8,6.6,Fail
102698,2026-06-30,Agent 018,Team B,Supervisor 2,Retention,86.8,1,No,4.4,9.8,Pass
102699,2026-08-30,Agent 071,Team B,Supervisor 1,Verification,86.6,2,No,4.3,8.9,Pass
102700,2026-08-04,Agent 049,Team A,Supervisor 1,Technical Support,90.5,2,No,4.1,11.9,Pass
102701,2026-02-12,Agent 042,Team A,Supervisor 1,Billing,87.5,0,No,4.1,10.8,Pass
102702,2026-05-06,Agent 007,Team A,Supervisor 3,Verification,88.3,1,No,4.2,6.3,Pass
102703,2026-08-14,Agent 004,Team D,Supervisor 1,Retention,100.0,1,No,4.1,9.6,Pass
102704,2026-08-05,Agent 043,Team B,Supervisor 1,General Inquiry,86.7,1,No,3.9,9.8,Pass
102705,2026-02-19,Agent 080,Team A,Supervisor 4,Verification,93.7,1,No,3.7,5.7,Pass
102706,2026-01-29,Agent 059,Team D,Supervisor 1,Billing,85.8,1,No,4.6,6.8,Pass
102707,2026-07-04,Agent 049,Team D,Supervisor 5,General Inquiry,92.3,0,No,4.1,3.6,Pass
102708,2026-02-08,Agent 060,Team A,Supervisor 3,General Inquiry,87.6,0,No,3.6,6.1,Pass
102709,2026-08-11,Agent 006,Team D,Supervisor 1,Retention,84.8,2,No,4.1,10.4,Fail
102710,2026-07-03,Agent 020,Team D,Supervisor 5,Technical Support,86.5,0,No,3.5,16.8,Pass
102711,2026-08-27,Agent 031,Team B,Supervisor 3,Verification,90.2,0,No,4.6,7.8,Pass
102712,2026-06-20,Agent 083,Team E,Supervisor 3,Technical Support,87.9,1,Yes,3.5,12.4,Pass
102713,2026-06-27,Agent 022,Team A,Supervisor 1,Billing,83.2,1,No,4.4,5.3,Fail
102714,2026-05-31,Agent 085,Team C,Supervisor 3,Billing,96.7,1,No,4.7,5.8,Pass
102715,2026-06-21,Agent 082,Team A,Supervisor 5,General Inquiry,84.6,1,No,3.7,11.4,Fail
102716,2026-02-07,Agent 032,Team B,Supervisor 4,Billing,71.0,2,No,4.2,9.5,Fail
102717,2026-03-25,Agent 047,Team A,Supervisor 2,Technical Support,83.9,5,No,4.6,10.0,Fail
102718,2026-05-31,Agent 034,Team D,Supervisor 1,Billing,82.6,0,No,4.2,10.0,Fail
102719,2026-05-08,Agent 027,Team C,Supervisor 3,Retention,86.7,3,No,4.6,9.6,Pass
102720,2026-05-06,Agent 044,Team E,Supervisor 4,Verification,97.1,2,No,4.2,7.7,Pass
102721,2026-02-14,Agent 030,Team D,Supervisor 5,Retention,92.8,3,No,3.8,11.0,Pass
102722,2026-02-21,Agent 033,Team E,Supervisor 3,Technical Support,92.4,0,No,4.7,12.2,Pass
102723,2026-03-21,Agent 027,Team B,Supervisor 5,Retention,88.1,2,No,3.5,12.5,Pass
102724,2026-06-27,Agent 056,Team B,Supervisor 2,Technical Support,87.3,3,No,4.2,9.0,Pass
102725,2026-08-22,Agent 023,Team B,Supervisor 3,Billing,86.2,1,No,3.8,11.6,Pass
102726,2026-05-04,Agent 043,Team E,Supervisor 2,Verification,99.5,0,No,3.9,9.4,Pass
102727,2026-04-29,Agent 083,Team B,Supervisor 5,Technical Support,94.0,4,No,3.8,8.6,Pass
102728,2026-01-08,Agent 054,Team E,Supervisor 2,Billing,91.9,1,No,3.5,5.0,Pass
102729,2026-08-30,Agent 095,Team A,Supervisor 4,General Inquiry,98.9,1,No,4.6,8.2,Pass
102730,2026-03-26,Agent 068,Team E,Supervisor 4,Verification,77.9,1,No,3.3,9.0,Fail
102731,2026-05-09,Agent 053,Team C,Supervisor 5,Retention,96.0,1,No,3.9,17.1,Pass
102732,2026-01-08,Agent 083,Team C,Supervisor 3,Technical Support,100.0,0,No,4.4,13.5,Pass
102733,2026-06-06,Agent 040,Team E,Supervisor 5,Verification,89.0,0,No,4.5,8.1,Pass
102734,2026-04-06,Agent 060,Team E,Supervisor 2,Billing,89.7,1,No,4.6,10.2,Pass
102735,2026-04-12,Agent 086,Team E,Supervisor 1,General Inquiry,90.1,3,No,4.2,8.7,Pass
102736,2026-01-05,Agent 009,Team C,Supervisor 1,Billing,88.2,2,No,4.3,5.0,Pass
102737,2026-08-27,Agent 095,Team E,Supervisor 4,Technical Support,74.5,1,No,3.2,12.9,Fail
102738,2026-03-27,Agent 010,Team D,Supervisor 4,Technical Support,91.3,1,No,3.3,6.8,Pass
102739,2026-06-24,Agent 010,Team E,Supervisor 1,Retention,92.9,1,No,3.9,6.9,Pass
102740,2026-02-03,Agent 030,Team D,Supervisor 2,General Inquiry,100.0,1,No,4.5,7.2,Pass
102741,2026-07-12,Agent 010,Team D,Supervisor 5,Retention,83.1,2,No,4.2,13.1,Fail
102742,2026-02-24,Agent 058,Team D,Supervisor 3,Technical Support,97.3,1,No,4.2,9.9,Pass
102743,2026-04-29,Agent 036,Team D,Supervisor 1,General Inquiry,95.4,1,No,4.5,7.2,Pass
102744,2026-08-06,Agent 082,Team C,Supervisor 2,Retention,85.2,2,Yes,4.1,11.6,Pass
102745,2026-06-20,Agent 044,Team D,Supervisor 5,Billing,85.2,2,No,3.7,13.7,Pass
102746,2026-07-21,Agent 057,Team B,Supervisor 1,Verification,93.2,0,No,4.1,10.3,Pass
102747,2026-06-07,Agent 043,Team D,Supervisor 3,General Inquiry,75.2,1,No,3.5,3.8,Fail
102748,2026-04-24,Agent 083,Team C,Supervisor 5,Verification,89.1,2,No,4.5,7.7,Pass
102749,2026-07-29,Agent 023,Team E,Supervisor 2,Verification,95.0,0,No,4.0,6.8,Pass
102750,2026-05-25,Agent 004,Team D,Supervisor 3,Retention,93.9,0,No,4.4,6.2,Pass
102751,2026-01-26,Agent 012,Team C,Supervisor 1,Verification,94.9,1,No,4.0,9.8,Pass
102752,2026-05-16,Agent 049,Team B,Supervisor 4,General Inquiry,83.3,0,No,3.1,10.6,Fail
